timestamp,latitude,longitude,sog,cog,heel,trim,Tack
2025-11-23T09:41:55.055-0500,28.386117199999997,-80.6452628,4.4,326.4,6.7,4.9,
2025-11-23T09:41:55.557-0500,28.386124199999998,-80.6452713,4.4,324.5,3.7,5.8,
2025-11-23T09:41:56.061-0500,28.386131100000000,-80.6452798,4.5,324.6,4.2,5.2,
2025-11-23T09:41:56.557-0500,28.386137699999999,-80.6452882,4.3,323.8,2.5,4.7,
2025-11-23T09:41:57.068-0500,28.386144500000000,-80.6452961,4.2,322.6,1,4.5,
2025-11-23T09:41:57.559-0500,28.386151800000000,-80.6453042,4.2,324,3.2,3.8,
2025-11-23T09:41:58.077-0500,28.386158699999999,-80.6453112,4.2,327.2,4.1,6.1,
2025-11-23T09:41:58.556-0500,28.386165799999997,-80.6453184,4,327.4,4.5,5.1,
2025-11-23T09:41:59.056-0500,28.386172799999997,-80.6453254,4,329.9,7.8,4.7,
2025-11-23T09:41:59.555-0500,28.386180099999997,-80.6453328,4.1,327.7,5.9,5.4,
2025-11-23T09:42:00.065-0500,28.386187099999997,-80.6453404,4.2,329.1,6.3,3.4,
2025-11-23T09:42:00.556-0500,28.386194399999997,-80.6453475,4.1,329.8,6.7,7.4,
2025-11-23T09:42:01.068-0500,28.386201699999997,-80.6453554,4.2,328.7,5.2,3.9,
2025-11-23T09:42:01.561-0500,28.386208699999997,-80.645363,4.2,328.7,4.4,4.8,
2025-11-23T09:42:02.077-0500,28.386215999999997,-80.6453703,4.2,330.1,3.4,4.9,
2025-11-23T09:42:02.556-0500,28.386222900000000,-80.6453775,4.2,330,1.5,5,
2025-11-23T09:42:03.055-0500,28.386230200000000,-80.6453845,4.1,331.1,3.6,5.5,
2025-11-23T09:42:03.555-0500,28.386237699999999,-80.6453911,4.1,334.7,6.6,5.3,
2025-11-23T09:42:04.060-0500,28.386245299999999,-80.6453979,4.2,331.5,6.6,3.9,
2025-11-23T09:42:04.555-0500,28.386252599999999,-80.645405,4.1,331.6,7,3,
2025-11-23T09:42:05.070-0500,28.386258999999999,-80.6454125,4,329.9,5.3,5.9,
2025-11-23T09:42:05.555-0500,28.386266100000000,-80.6454198,4.1,330.2,4.7,4.9,
2025-11-23T09:42:06.077-0500,28.386273499999998,-80.6454268,4.2,330,4.6,3.8,
2025-11-23T09:42:06.555-0500,28.386280899999999,-80.6454341,4.2,329.5,7.2,5.7,
2025-11-23T09:42:07.056-0500,28.386288600000000,-80.6454412,4.2,332.6,9,4.4,
2025-11-23T09:42:07.555-0500,28.386295699999998,-80.6454482,4.2,330.5,9.1,3.6,
2025-11-23T09:42:08.062-0500,28.386302900000000,-80.6454555,4.1,328.8,6,6,
2025-11-23T09:42:08.555-0500,28.386310399999999,-80.645463,4.2,331.1,6.6,5,
2025-11-23T09:42:09.068-0500,28.386317800000000,-80.6454703,4.2,330.1,6.4,4.4,
2025-11-23T09:42:09.560-0500,28.386325099999997,-80.6454774,4.2,332.5,6.1,4.4,
2025-11-23T09:42:10.080-0500,28.386332299999999,-80.6454847,4.2,329.5,4.5,6.2,
2025-11-23T09:42:10.556-0500,28.386339299999999,-80.645492,4.2,331.7,5.2,3.1,
2025-11-23T09:42:11.063-0500,28.386346199999998,-80.6454992,4.1,331.7,3.3,6.6,
2025-11-23T09:42:11.546-0500,28.386353399999997,-80.6455067,4.1,331.3,2.3,5,
2025-11-23T09:42:12.064-0500,28.386360900000000,-80.6455137,4.2,331.7,3.2,4.2,
2025-11-23T09:42:12.556-0500,28.386367999999997,-80.6455214,4.2,329.5,2.8,6.3,
2025-11-23T09:42:13.080-0500,28.386375699999999,-80.6455291,4.3,330.8,5.3,4.5,
2025-11-23T09:42:13.557-0500,28.386382999999999,-80.6455363,4.3,330.2,3.1,5.6,
2025-11-23T09:42:14.081-0500,28.386389999999999,-80.6455433,4.2,330.3,2.8,5.4,
2025-11-23T09:42:14.555-0500,28.386396699999999,-80.6455503,4,328.9,0.9,5.3,
2025-11-23T09:42:15.059-0500,28.386403699999999,-80.645557,3.9,332.5,4.2,5.6,
2025-11-23T09:42:15.547-0500,28.386410899999998,-80.6455642,4.1,327.7,0.7,3.9,
2025-11-23T09:42:16.063-0500,28.386418199999998,-80.6455712,4.1,334.1,4.7,4.9,
2025-11-23T09:42:16.555-0500,28.386425599999999,-80.6455781,4,327.9,1.9,5.5,
2025-11-23T09:42:17.077-0500,28.386433099999998,-80.6455851,4.2,332.9,6.2,4.9,
2025-11-23T09:42:17.554-0500,28.386440199999999,-80.6455919,4.1,330,5.5,4.5,
2025-11-23T09:42:18.053-0500,28.386447699999998,-80.6455982,4,331.2,8.8,5.5,
2025-11-23T09:42:18.555-0500,28.386455099999999,-80.6456049,4,330.2,10.3,4,
2025-11-23T09:42:19.059-0500,28.386462200000000,-80.6456125,4.1,329.5,10,5.3,
2025-11-23T09:42:19.558-0500,28.386469299999998,-80.6456197,4.1,327.4,9.6,4.6,
2025-11-23T09:42:20.064-0500,28.386475899999997,-80.6456278,4,325.3,6.2,4.4,
2025-11-23T09:42:20.555-0500,28.386482399999998,-80.6456353,4.1,326.6,6.1,3.6,
2025-11-23T09:42:21.076-0500,28.386488799999999,-80.6456432,4.2,324.6,1.5,6.7,
2025-11-23T09:42:21.557-0500,28.386495900000000,-80.6456504,4.1,328.5,6.3,4.3,
2025-11-23T09:42:22.055-0500,28.386503299999998,-80.6456567,4,330.4,7.9,3.3,
2025-11-23T09:42:22.555-0500,28.386511199999998,-80.645664,4.2,331.1,10.9,6.2,
2025-11-23T09:42:23.059-0500,28.386518700000000,-80.6456714,4.3,328.7,11.5,5.4,
2025-11-23T09:42:23.555-0500,28.386526000000000,-80.6456793,4.3,328.5,15.2,1.9,
2025-11-23T09:42:24.064-0500,28.386533099999998,-80.6456878,4.4,324.7,12.7,4.6,
2025-11-23T09:42:24.555-0500,28.386539599999999,-80.6456961,4.5,323.6,9.1,5.4,
2025-11-23T09:42:25.078-0500,28.386545500000000,-80.645705,4.2,320.1,4.2,3.7,
2025-11-23T09:42:25.555-0500,28.386551699999998,-80.6457134,4.2,321.3,3.7,5.4,
2025-11-23T09:42:26.055-0500,28.386558200000000,-80.6457217,4.3,322.6,4.1,3.7,
2025-11-23T09:42:26.554-0500,28.386564900000000,-80.64573,4.2,324.2,3.1,6.1,
2025-11-23T09:42:27.060-0500,28.386571699999998,-80.6457377,4.3,326.5,3.6,6.6,
2025-11-23T09:42:27.555-0500,28.386578600000000,-80.645745,4.2,326.2,5.6,3.1,
2025-11-23T09:42:28.065-0500,28.386585699999998,-80.6457525,4.1,328.1,6.3,5,
2025-11-23T09:42:28.554-0500,28.386592799999999,-80.6457596,4.1,328.4,7.1,5.5,
2025-11-23T09:42:29.077-0500,28.386599999999998,-80.6457675,4.1,327.5,5.7,4.8,
2025-11-23T09:42:29.555-0500,28.386607200000000,-80.6457753,4.2,326.2,4.7,5.5,
2025-11-23T09:42:30.059-0500,28.386613999999998,-80.6457827,4.2,329.1,5.1,5.4,
2025-11-23T09:42:30.544-0500,28.386620900000000,-80.64579,4.1,329.3,6.2,4.3,
2025-11-23T09:42:31.062-0500,28.386627899999997,-80.6457977,4.1,327.8,4.4,5.4,
2025-11-23T09:42:31.557-0500,28.386635299999998,-80.6458048,4.2,331.1,6.8,5,
2025-11-23T09:42:32.071-0500,28.386642799999997,-80.6458118,4.2,331.5,7.6,4.5,
2025-11-23T09:42:32.555-0500,28.386650199999998,-80.6458188,4.2,330.7,6.2,5.1,
2025-11-23T09:42:33.077-0500,28.386657699999997,-80.6458263,4.2,331.1,7.6,5.2,
2025-11-23T09:42:33.555-0500,28.386664999999997,-80.6458334,4.2,330.3,6.5,6.3,
2025-11-23T09:42:34.057-0500,28.386672200000000,-80.6458405,4.2,330.2,5.5,4,
2025-11-23T09:42:34.544-0500,28.386679500000000,-80.6458479,4.2,331.5,7,3.8,
2025-11-23T09:42:35.064-0500,28.386686399999999,-80.6458557,4.4,328.5,2,4.8,
2025-11-23T09:42:35.556-0500,28.386693800000000,-80.645863,4.2,330.3,3.9,3.6,
2025-11-23T09:42:36.081-0500,28.386700999999999,-80.6458701,4.2,331.9,2.2,7.6,
2025-11-23T09:42:36.555-0500,28.386708400000000,-80.6458764,4.1,333,4,3.7,
2025-11-23T09:42:37.054-0500,28.386716099999997,-80.6458827,4,335,5.1,2.9,
2025-11-23T09:42:37.555-0500,28.386723399999997,-80.6458889,4.1,333.1,4,6.9,
2025-11-23T09:42:38.058-0500,28.386731099999999,-80.6458945,4,334.8,6.9,4.4,
2025-11-23T09:42:38.555-0500,28.386738800000000,-80.6459005,4,335.1,7.8,5,
2025-11-23T09:42:39.065-0500,28.386746400000000,-80.6459072,4,334.3,7.7,5.5,
2025-11-23T09:42:39.555-0500,28.386754199999999,-80.6459138,4.1,335.8,9.4,3.6,
2025-11-23T09:42:40.077-0500,28.386761300000000,-80.6459209,4.2,329.7,3.7,5.7,
2025-11-23T09:42:40.555-0500,28.386769099999999,-80.6459277,4.2,334.8,7.6,5.5,
2025-11-23T09:42:41.058-0500,28.386776699999999,-80.6459343,4.1,332.8,3.7,5.5,
2025-11-23T09:42:41.556-0500,28.386784499999997,-80.6459415,4.2,329.9,3.5,4.8,
2025-11-23T09:42:42.059-0500,28.386792600000000,-80.6459474,4.2,337.2,7.7,5,
2025-11-23T09:42:42.555-0500,28.386801100000000,-80.645954,4.3,337.1,6.8,4.6,
2025-11-23T09:42:43.065-0500,28.386809199999998,-80.6459607,4.3,332.9,4.8,6.7,
2025-11-23T09:42:43.555-0500,28.386817299999997,-80.6459673,4.3,335.7,7.3,4.5,
2025-11-23T09:42:44.077-0500,28.386825199999997,-80.645974,4.2,332.9,5.1,4.7,
2025-11-23T09:42:44.555-0500,28.386833400000000,-80.645981,4.3,336.6,8.5,3.1,
2025-11-23T09:42:45.056-0500,28.386841399999998,-80.645988,4.3,332.2,3.8,6.2,
2025-11-23T09:42:45.555-0500,28.386849599999998,-80.6459947,4.4,335.5,9.3,5.1,
2025-11-23T09:42:46.061-0500,28.386857400000000,-80.6460019,4.4,334.6,10.3,4.8,
2025-11-23T09:42:46.555-0500,28.386865000000000,-80.6460092,4.3,331.5,7.9,3.9,
2025-11-23T09:42:47.067-0500,28.386872600000000,-80.6460163,4.3,331.6,6.2,5.8,
2025-11-23T09:42:47.554-0500,28.386880099999999,-80.6460234,4.2,333.1,8,4.3,
2025-11-23T09:42:48.077-0500,28.386887800000000,-80.6460307,4.3,332.2,7.4,4.1,
2025-11-23T09:42:48.555-0500,28.386895799999998,-80.6460381,4.3,333.3,6.9,4.9,
2025-11-23T09:42:49.057-0500,28.386903999999998,-80.6460452,4.4,333.3,6.4,5.1,
2025-11-23T09:42:49.545-0500,28.386911999999999,-80.646052,4.3,337.2,11.1,3.2,
2025-11-23T09:42:50.062-0500,28.386920099999998,-80.6460589,4.4,331.9,9.3,4.3,
2025-11-23T09:42:50.555-0500,28.386928200000000,-80.6460658,4.3,332.8,7.8,4.7,
2025-11-23T09:42:51.076-0500,28.386935899999997,-80.6460735,4.4,332.5,7.8,5.3,
2025-11-23T09:42:51.557-0500,28.386944000000000,-80.6460809,4.5,332.2,8.5,5,
2025-11-23T09:42:52.076-0500,28.386951999999997,-80.6460881,4.5,331.5,8.4,3.6,
2025-11-23T09:42:52.555-0500,28.386959800000000,-80.6460957,4.6,330.3,7.8,4.3,
2025-11-23T09:42:53.058-0500,28.386968499999998,-80.6461036,4.6,333.5,11.1,4.7,
2025-11-23T09:42:53.548-0500,28.386976799999999,-80.6461111,4.6,334.6,8.7,6.8,
2025-11-23T09:42:54.063-0500,28.386985199999998,-80.6461192,4.7,332.4,11.6,5.7,
2025-11-23T09:42:54.555-0500,28.386993099999998,-80.6461281,4.8,331.3,19.7,2.4,
2025-11-23T09:42:55.080-0500,28.386997699999998,-80.6461387,4.7,310.8,8.7,3.9,
2025-11-23T09:42:55.555-0500,28.386998400000000,-80.6461498,4.4,285.3,0.1,3.6,
2025-11-23T09:42:56.054-0500,28.386996499999999,-80.6461593,4,261.6,-11.8,8.1,
2025-11-23T09:42:56.557-0500,28.386992599999999,-80.6461671,3.8,242,-8.5,5,
2025-11-23T09:42:57.058-0500,28.386987200000000,-80.646172,3.4,225.3,-27.5,0,
2025-11-23T09:42:57.557-0500,28.386981599999999,-80.6461754,3,216.7,-31.7,3.2,
2025-11-23T09:42:58.064-0500,28.386975799999998,-80.6461793,2.9,215.8,-30.5,4.3,
2025-11-23T09:42:58.555-0500,28.386969399999998,-80.6461842,3,221.4,-22.8,8.5,
2025-11-23T09:42:59.077-0500,28.386962499999999,-80.6461907,3.6,223.3,-14.4,7.5,
2025-11-23T09:42:59.555-0500,28.386954700000000,-80.6461973,4,220.3,-9,6.8,
2025-11-23T09:43:00.055-0500,28.386946999999999,-80.6462043,4.2,219.2,-1.6,7.4,
2025-11-23T09:43:00.555-0500,28.386937900000000,-80.6462107,4.4,220.9,-3.7,4.2,
2025-11-23T09:43:01.065-0500,28.386928699999999,-80.6462172,4.7,221,-2.1,7.8,
2025-11-23T09:43:01.557-0500,28.386919199999998,-80.6462235,4.7,222.1,-8.8,4.4,
2025-11-23T09:43:02.067-0500,28.386910499999999,-80.6462305,4.7,223.5,-4,6.8,
2025-11-23T09:43:02.555-0500,28.386901599999998,-80.646237,4.6,222.4,-7.8,5.6,
2025-11-23T09:43:03.077-0500,28.386892599999999,-80.646244,4.7,224.1,-7.3,6.2,
2025-11-23T09:43:03.555-0500,28.386883299999997,-80.6462514,4.8,223.9,-4.9,5.9,
2025-11-23T09:43:04.056-0500,28.386874599999999,-80.6462585,4.8,222.1,-5.9,5.5,
2025-11-23T09:43:04.555-0500,28.386865900000000,-80.6462654,4.7,221.8,-5.1,7.8,
2025-11-23T09:43:05.065-0500,28.386856500000000,-80.6462722,4.7,221.5,-5.3,3.7,
2025-11-23T09:43:05.555-0500,28.386847699999997,-80.6462792,4.7,220.7,-3.6,6,
2025-11-23T09:43:06.066-0500,28.386837999999997,-80.6462858,4.8,220,-5.9,7.2,
2025-11-23T09:43:06.559-0500,28.386828699999999,-80.6462926,4.8,222.6,-8.1,4.7,
2025-11-23T09:43:07.080-0500,28.386819799999998,-80.6462997,4.8,221.4,-6.5,5.9,
2025-11-23T09:43:07.556-0500,28.386811099999999,-80.6463063,4.7,220.6,-6.8,7.1,
2025-11-23T09:43:08.057-0500,28.386801400000000,-80.6463129,4.8,221.3,-8.7,4.9,
2025-11-23T09:43:08.544-0500,28.386791799999997,-80.6463197,4.8,220.6,-9.2,6.8,
2025-11-23T09:43:09.061-0500,28.386782499999999,-80.6463262,4.9,221.4,-12.3,4.1,
2025-11-23T09:43:09.555-0500,28.386772799999999,-80.646333,4.9,220.1,-9.4,7.9,
2025-11-23T09:43:10.077-0500,28.386763299999998,-80.64634,4.9,221.9,-7.9,5.9,
2025-11-23T09:43:10.555-0500,28.386753799999997,-80.6463469,5,221.4,-7.2,7.7,
2025-11-23T09:43:11.056-0500,28.386744499999999,-80.6463538,5,222.9,-13,4.5,
2025-11-23T09:43:11.559-0500,28.386735699999999,-80.6463613,4.9,223.1,-9.3,5.6,
2025-11-23T09:43:12.060-0500,28.386726799999998,-80.6463688,4.9,223.4,-9.8,5.7,
2025-11-23T09:43:12.555-0500,28.386717699999998,-80.6463767,4.9,222.8,-4.1,6.6,
2025-11-23T09:43:13.068-0500,28.386707899999998,-80.6463841,5,220.7,-4.1,5.1,
2025-11-23T09:43:13.557-0500,28.386698799999998,-80.6463913,5,220,-3.3,8,
2025-11-23T09:43:14.080-0500,28.386689099999998,-80.6463984,5,219.3,-3.7,3.4,
2025-11-23T09:43:14.556-0500,28.386678999999997,-80.6464048,4.9,218.3,-6.4,8.3,
2025-11-23T09:43:15.059-0500,28.386669500000000,-80.6464115,5,219.1,-7.8,5.3,
2025-11-23T09:43:15.555-0500,28.386660299999999,-80.6464186,4.9,219.5,-4.5,5.9,
2025-11-23T09:43:16.062-0500,28.386651199999999,-80.6464252,4.8,221.2,-6.2,4.7,
2025-11-23T09:43:16.556-0500,28.386642599999998,-80.6464319,4.7,222.7,-4.1,6.6,
2025-11-23T09:43:17.068-0500,28.386634299999997,-80.6464385,4.6,223.3,-4.6,4.5,
2025-11-23T09:43:17.555-0500,28.386625700000000,-80.6464449,4.4,222.8,-4.9,6.9,
2025-11-23T09:43:18.079-0500,28.386617200000000,-80.6464515,4.4,224,-5.4,5.7,
2025-11-23T09:43:18.555-0500,28.386608299999999,-80.6464587,4.6,222.7,-5.3,5.9,
2025-11-23T09:43:19.057-0500,28.386599199999999,-80.6464654,4.6,223.8,-8.5,6,
2025-11-23T09:43:19.555-0500,28.386590899999998,-80.6464722,4.7,224.9,-8.5,4.1,
2025-11-23T09:43:20.065-0500,28.386582699999998,-80.6464793,4.5,229.4,-8.5,7.3,
2025-11-23T09:43:20.554-0500,28.386573899999998,-80.6464874,4.6,233,-11.8,2.8,
2025-11-23T09:43:21.066-0500,28.386566100000000,-80.646496,4.8,234.9,-5.5,6.6,
2025-11-23T09:43:21.557-0500,28.386558599999997,-80.6465046,4.7,233.2,-6.6,5.7,
2025-11-23T09:43:22.080-0500,28.386550499999998,-80.6465132,4.7,235.9,-10,3,
2025-11-23T09:43:22.557-0500,28.386542899999998,-80.646522,4.7,234.6,-5.1,8.9,
2025-11-23T09:43:23.057-0500,28.386535299999998,-80.6465304,4.7,232.3,-7.5,5.1,
2025-11-23T09:43:23.557-0500,28.386527699999998,-80.6465393,4.7,233.4,-4.5,5,
2025-11-23T09:43:24.065-0500,28.386520200000000,-80.6465479,4.7,230.5,-1,7.9,
2025-11-23T09:43:24.555-0500,28.386511799999997,-80.6465559,4.7,228.8,-4.4,1.8,
2025-11-23T09:43:25.078-0500,28.386503299999998,-80.6465639,4.7,229.7,-2.6,10.1,
2025-11-23T09:43:25.555-0500,28.386495099999998,-80.6465716,4.7,228.3,-4.8,3.5,
2025-11-23T09:43:26.082-0500,28.386487199999998,-80.6465789,4.6,229.4,-6.8,5.7,
2025-11-23T09:43:26.557-0500,28.386478900000000,-80.6465867,4.6,230.1,-4.8,6.6,
2025-11-23T09:43:27.057-0500,28.386470299999999,-80.6465942,4.6,228.2,-8.4,3.8,
2025-11-23T09:43:27.544-0500,28.386461799999999,-80.6466015,4.6,228.9,-9.7,7.6,
2025-11-23T09:43:28.068-0500,28.386453599999999,-80.6466097,4.8,231.2,-8.9,3.3,
2025-11-23T09:43:28.555-0500,28.386445499999997,-80.6466176,4.7,230.6,-8.8,8.8,
2025-11-23T09:43:29.077-0500,28.386437699999998,-80.6466259,4.6,230.9,-7.5,5.1,
2025-11-23T09:43:29.555-0500,28.386429999999997,-80.6466338,4.5,229.5,-6.2,5.1,
2025-11-23T09:43:30.053-0500,28.386422300000000,-80.646642,4.6,230.2,-4.4,5.7,
2025-11-23T09:43:30.557-0500,28.386413999999998,-80.6466501,4.7,229,-5,7.6,
2025-11-23T09:43:31.061-0500,28.386405600000000,-80.6466576,4.7,229,-9.4,4.8,
2025-11-23T09:43:31.547-0500,28.386397499999998,-80.6466657,4.7,232,-8.5,4.6,
2025-11-23T09:43:32.066-0500,28.386389399999999,-80.6466735,4.6,230.3,-11.9,6.6,
2025-11-23T09:43:32.556-0500,28.386381099999998,-80.6466817,4.7,233,-10,4.6,
2025-11-23T09:43:33.077-0500,28.386373400000000,-80.6466905,4.8,232.8,-7.5,6.5,
2025-11-23T09:43:33.557-0500,28.386365699999999,-80.6466989,4.8,231.8,-7.5,5.3,
2025-11-23T09:43:34.056-0500,28.386357900000000,-80.6467075,4.6,231.6,-6.9,4.8,
2025-11-23T09:43:34.555-0500,28.386349599999999,-80.6467156,4.7,231.2,-7.2,6.6,
2025-11-23T09:43:35.060-0500,28.386341699999999,-80.6467241,4.7,234.7,-9.6,3.9,
2025-11-23T09:43:35.558-0500,28.386333799999999,-80.6467325,4.7,233.5,-8.7,6.8,
2025-11-23T09:43:36.066-0500,28.386326300000000,-80.646741,4.7,234.3,-8.1,6.3,
2025-11-23T09:43:36.556-0500,28.386318899999999,-80.6467496,4.7,233.7,-7.1,5.6,
2025-11-23T09:43:37.081-0500,28.386311499999998,-80.6467581,4.7,233.5,-7.7,5.1,
2025-11-23T09:43:37.555-0500,28.386303699999999,-80.6467667,4.6,234.6,-8.4,5.8,
2025-11-23T09:43:38.055-0500,28.386296500000000,-80.646776,4.7,234.2,-2.9,5.8,
2025-11-23T09:43:38.555-0500,28.386288799999999,-80.6467846,4.8,232.6,-7.1,5.2,
2025-11-23T09:43:39.059-0500,28.386280700000000,-80.646793,4.7,233,-5.5,3.6,
2025-11-23T09:43:39.556-0500,28.386272999999999,-80.6468012,4.6,231.5,-2.5,7.6,
2025-11-23T09:43:40.065-0500,28.386264699999998,-80.6468094,4.8,230.7,-5.9,3.4,
2025-11-23T09:43:40.554-0500,28.386256499999998,-80.6468176,4.7,232.5,-2.9,7,
2025-11-23T09:43:41.077-0500,28.386248100000000,-80.6468257,4.7,229.9,-4.5,6,
2025-11-23T09:43:41.557-0500,28.386239900000000,-80.6468338,4.8,230.9,-5.9,4.2,
2025-11-23T09:43:42.057-0500,28.386231700000000,-80.6468422,4.8,231.3,-4.6,8.5,
2025-11-23T09:43:42.555-0500,28.386223599999997,-80.6468506,4.8,231.7,-7.1,4,
2025-11-23T09:43:43.061-0500,28.386215699999997,-80.6468587,4.8,232.7,-5.6,6.3,
2025-11-23T09:43:43.555-0500,28.386207899999999,-80.6468669,4.6,231.7,-5,6.8,
2025-11-23T09:43:44.066-0500,28.386199999999999,-80.6468751,4.6,232.5,-4.3,6.1,
2025-11-23T09:43:44.555-0500,28.386192500000000,-80.6468834,4.6,231.2,-5.2,4.1,
2025-11-23T09:43:45.079-0500,28.386185299999998,-80.6468915,4.5,232.9,-5.9,7.2,
2025-11-23T09:43:45.555-0500,28.386177799999999,-80.6468995,4.5,232.7,-4.7,5.6,
2025-11-23T09:43:46.057-0500,28.386170399999997,-80.6469074,4.6,232.5,-4.9,5.5,
2025-11-23T09:43:46.544-0500,28.386162499999998,-80.6469157,4.5,233.5,-5.8,4.3,
2025-11-23T09:43:47.064-0500,28.386154999999999,-80.6469242,4.6,235.3,-3.8,7.6,
2025-11-23T09:43:47.556-0500,28.386147599999997,-80.6469327,4.6,233.4,-4.1,4.8,
2025-11-23T09:43:48.079-0500,28.386140399999999,-80.6469412,4.5,234.8,0.1,5,
2025-11-23T09:43:48.556-0500,28.386132999999997,-80.6469493,4.5,232.5,-2.1,6.1,
2025-11-23T09:43:49.077-0500,28.386125399999997,-80.6469572,4.5,230.9,-2.9,6.3,
2025-11-23T09:43:49.554-0500,28.386118000000000,-80.6469652,4.5,231.6,-1.6,4.2,
2025-11-23T09:43:50.057-0500,28.386110899999998,-80.6469728,4.4,229.1,4.4,7.8,
2025-11-23T09:43:50.554-0500,28.386103199999997,-80.6469797,4.3,228.1,-2.7,4.2,
2025-11-23T09:43:51.065-0500,28.386095399999999,-80.6469866,4.2,229.4,-5.6,5.9,
2025-11-23T09:43:51.557-0500,28.386088099999998,-80.6469937,4.2,229,-2.9,6.9,
2025-11-23T09:43:52.078-0500,28.386080399999997,-80.6470007,4.2,229.5,-6.5,4.1,
2025-11-23T09:43:52.554-0500,28.386072899999998,-80.6470075,4.2,229.9,-5.9,6.7,
2025-11-23T09:43:53.055-0500,28.386065700000000,-80.6470148,4.1,228.3,-2.5,6.4,
2025-11-23T09:43:53.555-0500,28.386057800000000,-80.6470216,4.2,228.8,-7.6,6,
2025-11-23T09:43:54.061-0500,28.386050200000000,-80.6470288,4.3,230.6,-7.4,6.9,
2025-11-23T09:43:54.555-0500,28.386042399999997,-80.6470361,4.4,232,-9.5,4,
2025-11-23T09:43:55.064-0500,28.386034400000000,-80.6470432,4.3,233.5,-9.9,7.1,
2025-11-23T09:43:55.555-0500,28.386027100000000,-80.6470506,4.2,233.6,-12,3.6,
2025-11-23T09:43:56.077-0500,28.386019800000000,-80.6470585,4.2,234.1,-9.5,8,
2025-11-23T09:43:56.557-0500,28.386012500000000,-80.6470665,4.3,235.1,-11.9,4.7,
2025-11-23T09:43:57.058-0500,28.386005099999998,-80.6470748,4.4,237,-11,7.2,
2025-11-23T09:43:57.555-0500,28.385997999999997,-80.6470839,4.5,238.9,-11.4,4.5,
2025-11-23T09:43:58.061-0500,28.385990799999998,-80.647093,4.6,239.6,-8.4,7.2,
2025-11-23T09:43:58.555-0500,28.385984099999998,-80.647102,4.6,238.8,-6.7,5.5,
2025-11-23T09:43:59.066-0500,28.385977499999999,-80.6471106,4.4,237.5,-3.4,5.8,
2025-11-23T09:43:59.555-0500,28.385970499999999,-80.6471193,4.5,237,-5,5.9,
2025-11-23T09:44:00.076-0500,28.385963199999999,-80.6471278,4.5,235.3,-5.3,6.4,
2025-11-23T09:44:00.555-0500,28.385955799999998,-80.6471362,4.5,235.6,-8.1,6.1,
2025-11-23T09:44:01.056-0500,28.385948599999999,-80.6471448,4.5,236.4,-5,5.5,
2025-11-23T09:44:01.557-0500,28.385941199999998,-80.6471533,4.5,235.8,-5.7,6.4,
2025-11-23T09:44:02.060-0500,28.385933599999998,-80.6471616,4.6,235.8,-7.1,7,
2025-11-23T09:44:02.554-0500,28.385926099999999,-80.6471703,4.6,236.4,-9.3,3.7,
2025-11-23T09:44:03.065-0500,28.385919200000000,-80.6471791,4.6,235.7,-5.4,8.2,
2025-11-23T09:44:03.555-0500,28.385911699999998,-80.6471873,4.6,236.1,-7.5,4.7,
2025-11-23T09:44:04.078-0500,28.385903899999999,-80.6471962,4.7,235.1,-8.6,7.9,
2025-11-23T09:44:04.555-0500,28.385895899999998,-80.647205,4.8,236.8,-11.9,5.9,
2025-11-23T09:44:05.062-0500,28.385887900000000,-80.6472142,4.9,240.4,-11.2,6.9,
2025-11-23T09:44:05.545-0500,28.385880900000000,-80.647224,4.9,242.3,-12.3,5.6,
2025-11-23T09:44:06.062-0500,28.385874399999999,-80.6472342,4.9,243,-8.8,5.7,
2025-11-23T09:44:06.556-0500,28.385867699999999,-80.6472441,4.8,241.1,-7.9,6.4,
2025-11-23T09:44:07.079-0500,28.385860099999999,-80.6472535,4.8,240.7,-12.4,4.9,
2025-11-23T09:44:07.555-0500,28.385852699999997,-80.6472636,4.9,243,-11.3,7.1,
2025-11-23T09:44:08.083-0500,28.385845600000000,-80.647274,5,244.6,-9.6,5.4,
2025-11-23T09:44:08.555-0500,28.385839299999997,-80.647285,5,245.7,-5.5,5.6,
2025-11-23T09:44:09.061-0500,28.385832599999997,-80.647296,5.1,243.2,0.1,5,
2025-11-23T09:44:09.554-0500,28.385825600000000,-80.6473063,5,241.1,-0.1,5.6,
2025-11-23T09:44:10.064-0500,28.385818499999999,-80.6473161,5,240.7,-1.5,5.6,
2025-11-23T09:44:10.559-0500,28.385811499999999,-80.6473256,4.8,240.2,-3.1,5.7,
2025-11-23T09:44:11.080-0500,28.385804199999999,-80.6473351,4.7,240.8,-1.9,6.6,
2025-11-23T09:44:11.557-0500,28.385797399999998,-80.6473447,4.8,241.7,-2.9,4.3,
2025-11-23T09:44:12.053-0500,28.385790999999998,-80.6473544,4.7,242.6,-0.2,7.2,
2025-11-23T09:44:12.557-0500,28.385783900000000,-80.6473635,4.6,241.3,-2.7,4.3,
2025-11-23T09:44:13.059-0500,28.385777200000000,-80.6473726,4.5,240.7,-3.1,7.5,
2025-11-23T09:44:13.555-0500,28.385770299999997,-80.647382,4.6,241.9,-3.1,4.6,
2025-11-23T09:44:14.064-0500,28.385763499999999,-80.6473911,4.6,240.4,-2.8,7.2,
2025-11-23T09:44:14.554-0500,28.385756599999997,-80.6474004,4.6,240.7,-5,5.4,
2025-11-23T09:44:15.076-0500,28.385749799999999,-80.6474097,4.6,239.5,-2.2,4.5,
